"Data Source","World Development Indicators",

"Last Updated Date","2020-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Georgia","GEO","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.50697111861399","14.9077278200297","43.7129278168155","63.7496409039215","83.077603084787","118.64892695199","406.706362566918","2360.24424866497","2182.17981301199","2776.32780719829","",
"Ghana","GHA","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.887826402819188","1.29984153749984","2.69267544963545","4.24690019506426","5.43628541262435","7.18153354826466","96.9386010351961","94.2260093935502","21.8025882796542","45.0064593638684","",
"Gibraltar","GIB","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4793.80675896978","5265.97643698679","7905.84319086964","7984.09117891488","10170.4966641957","11471.4251837799","13931.2920532353","18382.3529411765","16460.0510113293","16201.2996646984","",
"Guinea","GIN","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0981144752602388","0.095964952064067","0.3755153126226","0.367214704011178","0.538069444498002","0.787257760787006","0.937092072107361","1.57447181235544","3.3026381312288","4.93295642414217","",
"Gambia, The","GMB","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.46130818940038","2.16433000188838","3.14958811261457","4.07391922742196","7.9049743038929","8.15011553987324","8.84074971418787","47.8794377689266","24.5603047582959","22.1492810428563","",
"Guinea-Bissau","GNB","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.59086324529274","1.72691488957531","1.68308893946883","2.73501131747683","2.13411982762714","3.64408341411052","",
"Equatorial Guinea","GNQ","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1.01332214625684","0","0.929011448208076","2.67313922778354","3.42299292809661","5.76046821085618","0","9.93144248854446","19.9117100029056","",
"Greece","GRC","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.9311392394137","92.8419069817744","162.335736922308","212.490211086681","277.808048593089","409.948060615756","1411.84492794199","3695.69375338864","5035.36701512231","6650.60269745534","",
"Grenada","GRD","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.1327082921503","74.9091726281883","158.219012341083","175.649440695202","183.651356265266","218.980100183396","281.15108696638","234.500423904612","323.003212087498","499.986607501585","",
"Greenland","GRL","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","931.376856163782","1107.40024608894","1777.85601126562","2018.30639307402","2327.02726707523","2797.87575293153","2954.472644431","2527.94986826177","3070.16760973172","3201.42285460204","",
"Guatemala","GTM","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.43354324677673","10.5360907591253","14.9506742754098","18.146792394912","23.5197025855209","29.7416032805438","37.9082481398107","71.79523774418","78.6691095280771","93.8928907964851","",
"Guam","GUM","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","163.066656631795","181.599579189941","231.255781394535","299.238811273822","316.738709196602","710.521275478366","650.502298236893","730.45574351264","856.618889049756","998.242614797901","",
"Guyana","GUY","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.33433675457277","5.31895089012643","6.61901855840423","9.21919964176824","14.4095994131363","27.3639879494209","31.1136347725982","32.2488683872083","47.4965468726733","62.5985288068209","",
"High income","HIC","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1070.06684648116","1369.58473714847","1856.83430419001","2119.47090030107","2571.69995509683","3263.74572467496","6953.334215232","18620.569545408","33891.9358787995","56031.1478550412","",
"Hong Kong SAR, China","HKG","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","447.45309074343","639.317834719158","998.307715976","1161.59857359763","1553.63441455149","2331.82011438289","3873.32006651583","10484.8681629395","19403.5699906053","60546.1278205504","",
"Honduras","HND","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.01144338362507","8.25406385886211","10.7630280957854","13.2976894639451","16.0793444183292","20.3008564986224","30.3102376872749","79.5417293411304","74.7847045357497","93.3705187409509","",
"Heavily indebted poor countries (HIPC)","HPC","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.536924120518424","0.71224355630061","1.29342438150267","1.64873887107409","2.21464348769832","3.05971467901204","8.20848217879461","16.5867096276765","15.2233656146675","20.2608512115102","",
"Croatia","HRV","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117.799697212873","172.638462354303","313.05959989296","396.880505130897","500.66192602897","635.645032215214","1724.58028784848","14607.9639115332","19554.8116696263","22742.9625076829","",
"Haiti","HTI","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.201018722682812","0.396027056568505","1.07307336992839","1.34606674010422","2.36989108359762","3.83337282018994","4.52030771302873","4.55275302243615","5.30424044355677","5.32714106455989","",
"Hungary","HUN","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","167.699614290887","217.815830698133","393.130815185978","515.410667777746","668.121560826022","926.544148812743","4125.9328615798","13627.1417371086","19243.9024490045","26243.7398598498","",
"IBRD only","IBD","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.88218888268036","13.0239927840294","23.5044212227349","29.8112727216513","39.9737494737785","61.0253586238926","234.171201145811","889.443967478546","1261.43635696176","1767.5378283929","",
"IDA & IBRD total","IBT","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.93741404712641","10.1396098930885","18.2864580680566","23.1155627059521","30.9165808983294","46.8889916389423","180.875674976362","682.388323323798","960.714548360483","1338.04316924198","",
"IDA total","IDA","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.551117867858306","0.789511889510756","1.54336326509115","1.96284616867124","2.69468221084317","3.71205978525426","20.2059143571713","66.4022400935438","74.2269180876941","63.2068041836585","",
"IDA blend","IDB","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.765267701320586","1.0893104073598","2.17629203526097","2.79192380303614","3.93297108614348","5.20592410063318","37.1043138717326","142.738484741176","149.147206108917","107.031651114383","",
"Indonesia","IDN","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.63748541537019","2.42742007845862","5.31288862950186","7.8234706677553","11.7822746644674","17.6830343836212","306.223306825866","1280.67360170488","1282.99930096914","1683.84681228641","",
"IDA only","IDX","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.441641700535327","0.635907524491816","1.21744051587763","1.53728191893267","2.05928869498666","2.95287491923549","11.6115111405494","27.5617501232923","35.8310572834709","40.0114193663422","",
"Isle of Man","IMN","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.9226581189531","247.390618005325","520.506784332746","809.755168143279","1066.02146416251","1585.89038133455","3397.88922640988","4545.56329098782","8254.33828514338","9860.02080771777","",
"India","IND","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.66979781438293","2.27307495787239","4.50630238067939","6.15218317141044","8.44470875836566","11.6879532220344","38.2956834901404","123.101566800626","187.80773744457","389.197958269503","",
"Not classified","INX","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","959.397213471911","1508.05094404382","2466.77217013119","2641.75737096805","2807.79949074014","3194.41458099255","11743.4418395339","38597.4670652754","69593.5912112548","95278.0199472057","",
"Iran, Islamic Rep.","IRN","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.24724590818272","1.70161552718005","2.36960983593007","3.11184562871265","5.21520780931414","12.2687326380075","64.1244655121481","225.698627305362","494.594950537388","1035.07365821121","",
"Iraq","IRQ","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0336225138504584","0.260371745760009","0.564440068709917","0.904784955235764","1.54016260223084","2.44572589861522","4.15179940078609","10.4120118294302","11.3182215561384","12.0835060320735","",
"Iceland","ISL","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2333.03253354127","3269.44898969951","4580.37640778757","5522.54111019137","6576.33496850812","7611.50491966809","35663.7123292163","57638.322655795","64762.2341737521","70758.594348944","",
"Israel","ISR","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","444.409465344457","651.059774910505","900.448770621326","960.35734226689","1008.6785057877","1304.99636042529","2119.58811139714","6967.62420667256","9611.94668347818","11115.7257574586","",
"Italy","ITA","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","127.063566214432","190.402575140096","303.293346187722","374.987872287568","493.065044183879","628.01966890421","1305.10086363782","7744.06154123773","12257.9679903399","15168.8474241906","",
"Jamaica","JAM","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.195327455292","32.2017998329045","51.7217356547831","71.0110752790858","85.2133603419108","121.410394459259","121.806954557748","137.288661908011","153.670283540413","144.491074284354","",
"Jordan","JOR","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.8432194607782","17.0948402160944","30.8990180539255","34.5053412859929","38.7890245894389","45.9716777773881","70.0415967515775","108.086849470809","102.952879421286","108.100680935297","",
"Japan","JPN","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","552.900757398298","679.621068112303","909.613018984714","1054.73733767508","1376.66959992457","1504.27478154175","2109.53999421282","5980.23609852766","11670.8014203847","18701.3526344857","",
"Kazakhstan","KAZ","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.49224647760992","5.49609804217512","12.0294741172465","17.3754296163024","26.8968263769368","48.1678928673098","264.189359873284","1232.24725708979","1374.16912763678","2358.98050819032","",
"Kenya","KEN","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.54648952112976","2.20018144780601","5.16423973708833","6.94202044297604","9.80728450403438","12.9286030324863","19.2042328575617","36.577979303793","217.227984895222","248.164619402076","",
"Kyrgyz Republic","KGZ","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.83556966904679","1.45069452000145","6.77700099871594","7.69284565354221","14.051923571245","22.8306669576458","42.2732132576692","103.09444677487","170.019611564497","287.909058526537","",
"Cambodia","KHM","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.698704015843253","1.23784309142235","2.97690449833273","3.9929904383851","4.64826907952422","10.1794705077546","20.4867434596072","55.1550481485456","81.1087005512315","159.281430878592","",
"Kiribati","KIR","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","9.40114693992667","9.26869960144592","9.14151986909343","9.01469395114036","26.6609789911486","26.279367192838","43.1603753226238","8.50296753566995","",
"St. Kitts and Nevis","KNA","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","550.896737467099","1456.25176975041","761.81311521421","655.698617072008","1201.35497085237","742.129521131162","890.972128067559","3113.22930279038","4462.41275410961","5469.96252413219","",
"Korea, Rep.","KOR","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","175.323492831432","208.524250270913","268.327478966921","337.108331923923","406.608048817559","557.718897561532","720.999297841807","1198.94292873955","2065.12213265299","4543.84255552089","",
"Kuwait","KWT","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.8800635318749","116.790717347525","187.825503239467","224.026025585474","259.012539078788","332.6736349105","398.041383667667","484.209088584869","412.103317322938","438.308443165966","",
"Latin America & Caribbean (excluding high income)","LAC","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.4916167649494","26.7246638938354","43.6962311270169","55.0300340682348","68.6497528655931","95.1887129056432","272.524365673774","799.913193675719","1004.55918433829","1379.3956981684","",
"Lao PDR","LAO","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.480064136568646","0.945244059653092","1.86204424527467","2.59887019468901","3.31337476859089","4.15358534520151","8.32621709573952","16.3957178412017","20.3922477170949","31.2436579907399","",
"Lebanon","LBN","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.7573143153294","30.7553731078478","49.1095818932972","57.3155913117679","72.4960518394676","83.732888717307","88.2117905488517","119.35043416106","174.479936632391","206.397204783806","",
"Liberia","LBR","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.513959658278502","0.248914545893993","0.483598865380342","0.470772778223181","0.917535362386326","0.89440838239536","2.18017488490857","1.91398630606598","2.28264214583303","4.86088353849637","",
"Libya","LBY","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.12945799085881","1.12045911932874","1.43181004653383","5.69587898408935","5.65856501620472","6.23216529572014","142.633488617971","938.194642413206","1099.78682552709","1050.39475012143","",
"St. Lucia","LCA","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.9545624264009","51.2691974661623","113.220791866218","129.567975303217","140.216269574191","139.566562084789","183.308892147714","193.418253156862","252.901494867749","300.891733683462","",
"Latin America & Caribbean","LCN","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.3261667197298","30.5998664106457","48.8877190000767","61.7667338648151","77.1297211292725","106.437224374877","306.303124756479","1012.7773889763","1235.12965552861","1669.13822611473","",
"Least developed countries: UN classification","LDC","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.338516886761638","0.501926254612608","0.941033449348464","1.216299704616","1.65818091545168","2.37907203409572","8.56694191873026","23.959189990951","34.6116227788722","35.944455527262","",
"Low income","LIC","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.236478341642965","0.309647228420983","0.688779315336887","0.808503849671089","1.16200613238595","1.56434251589446","2.6914375559187","7.75513376258117","9.70068927674261","11.1839748966354","",
"Liechtenstein","LIE","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3806.18992054231","7494.55817926322","9777.41362829441","11615.3138029999","14372.8340004836","15452.3618895116","17552.7112432949","23915.3439153439","35162.2263255078","48028.6172703122","",
"Sri Lanka","LKA","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.55349593176538","5.19641721739702","9.25336597307222","11.5618168569347","15.9303109057657","20.9346685741536","71.0748478988822","305.213579556053","412.413474850023","328.441040223822","",
"Lower middle income","LMC","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.77893417420589","2.52776220698451","4.82030302564471","6.40669148702183","8.73144552369471","12.7400866427644","73.6844008482549","219.985987947533","301.236830965157","443.009960236025","",
"Low & middle income","LMY","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.46727236517937","8.01633500124844","14.6196799171508","18.4848815919441","24.9403097455144","38.8116853533703","150.338873381642","574.900660453649","781.358155652509","1121.70812955001","",
"Lesotho","LSO","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.501107196350336","0.998110078566235","0.992560757125346","1.97188194934334","1.95748633307511","6.79934784540808","8.674694614605","20.0821263337879","39.3713486631767","63.0508717018277","",
"Late-demographic dividend","LTE","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.8997612652151","20.9820253933842","37.002958769053","46.2613677107562","63.2453707651217","100.669364332931","326.143436215706","1133.52681991819","1793.31148459087","2596.96359978134","",
"Lithuania","LTU","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","177.252184334523","249.990505644601","449.833370875231","636.307603673003","752.975326758213","1185.23465442991","4377.61114777715","13058.2523070439","18267.076393259","31537.1079256679","",
"Luxembourg","LUX","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1195.37708623876","1543.36766683322","2320.38663065547","3248.30683156655","4513.59741443309","5500.31249780549","11473.9507984344","43014.3409084811","43151.5749650465","39871.2042019952","",
"Latvia","LVA","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","227.407624591489","326.745185849069","560.875654211557","710.507108300661","914.844250775662","1312.75072350466","2938.44923571231","11948.0107586673","14504.1392214714","19868.3702175201","",
"Macao SAR, China","MAC","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","209.951711106446","263.238156098411","381.1793156147","415.676548221944","503.212426805465","752.385460524677","1111.22714723025","1779.67667065541","2650.26059312642","4167.41484436603","",
"St. Martin (French part)","MAF","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","27.0204544840444","54.8651688475571","55.532417048452","111.551118299961","332.732566199917","246.17067833698","295.191069128381","","",
"Morocco","MAR","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.57682919374961","2.31835604152908","3.39932455120342","5.39807976066219","7.13609978279642","9.46237469890248","24.4546137173131","284.278587507245","295.7328593318","369.573518630259","",
"Monaco","MCO","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","786.251825227451","1415.72285143238","2249.04004388371","3875.23373350316","4153.04646053266","5514.60840977782","7171.00078802206","9715.5657428631","10650.9487616979","13319.9876809362","",
"Moldova","MDA","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.2798087148395","24.1272829567321","45.4631612004792","58.768135916706","82.9555995029665","127.357974690689","660.916361248604","3655.32575627242","3920.84548358141","4537.8657807669","",
"Madagascar","MDG","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.283665947415898","0.413907912939713","0.671241821086221","0.696826083489433","1.14455825922354","1.60930339115712","3.052897882976","4.92754552700099","5.44505354581887","8.41697563826909","",
"Maldives","MDV","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.608048472387","28.9097097202329","75.5216659072544","79.4046097985289","94.2496235761985","116.505281206379","212.402184588013","421.029729936624","523.564270422885","725.111262202116","",
"Middle East & North Africa","MEA","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.4724161035646","23.5845388454908","36.2660073978525","41.1095357848972","48.5126487286249","65.4827957715736","108.614524062848","311.341348026519","423.113200282241","562.953430901681","",
"Mexico","MEX","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.4188819340243","17.2954044623682","26.8260299978286","31.6089349302892","40.9621100648075","57.8869263008831","119.659418063769","185.48241986661","225.745479931546","271.486234636738","",
"Marshall Islands","MHL","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.741191498421","53.0682280518653","35.2627959870938","17.562963223155","34.9778764931181","17.4097738470377","51.9615484541439","103.344930931138","136.955814630305","340.18812403259","",
"Middle income","MIC","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.98522355378262","8.79043515177588","16.0300622278034","20.3176529409245","27.3328120564309","42.6884668155272","166.608940815298","638.307482109851","864.450847736109","1236.56058627395","",
"North Macedonia","MKD","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.7996755750719","22.1955553882847","45.3169729419104","65.0268030848715","97.7006653752211","114.940980932301","466.659778108322","498.079727338573","464.723724626229","690.198367234488","",
"Mali","MLI","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.465136275293695","0.451188175054051","0.876122586822027","0.972652418281391","1.47630065039901","2.23639523365685","3.17276030536204","7.67053683062277","10.5358667637434","10.3265683119535","",
"Malta","MLT","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1654.97408976425","2039.55144282049","2597.44588456008","2601.14046393265","2867.28123748729","3527.66973821095","3234.83164820492","14102.5942363125","14415.1208138167","10870.3220710908","",
"Myanmar","MMR","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0197625263686449","0.0196114520289665","0.0972503475630171","0.173569422976746","0.707716696109913","1.04402509562985","20.4919477579377","9.90959953772187","9.19781721274672","12.2674594813029","",
"Middle East & North Africa (excluding high income)","MNA","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.90217001959842","2.65926984708198","4.43183255879209","5.78993644315033","7.6530040179809","10.8853465569322","31.527794039276","127.742436659692","192.453988538397","311.828964899101","",
"Montenegro","MNE","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.987104231646","27.4158615273215","48.3402379306511","57.9516972603335","69.1529566909506","94.8310640849043","139.803279110016","223.33873738096","416.246803819185","691.166093641754","",
