"Data Source","World Development Indicators",

"Last Updated Date","2020-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Euro area","EMU","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.450908117351281","1.69460981307576","3.25319838093025","5.4348073440564","9.16091432654589","13.2085429858328","17.4693068558345","21.4600772909899","24.1085768076736","26.2816673048888","27.9913114024567","29.2463417589674","30.221296302604","31.268887045648","32.4568121913813","33.6410178512594","34.8424754687211","35.984135795285","36.8133142075556","","",
"Eritrea","ERI","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0014366","0.00224365","0.00372189","0.00438709","0.00569213","0.00444925","0.00603965","0.0149574","0.0177696","0.0293007","0.0293007","0.0293007","",
"Spain","ESP","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.187038","1.12925","2.97593","4.98147","7.85394","11.4387","15.0667","17.7327","19.8311","21.0387","22.6979","23.7188","24.4874","26.1068","27.8015","29.0172","30.2625","31.4448","32.0318","33.3577","",
"Estonia","EST","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.25556","3.36291","6.57727","10.1702","13.2188","18.2901","19.7091","21.9884","23.4726","26.1154","26.2818","26.4146","27.364","28.1862","29.2041","29.9873","30.6719","33.3484","33.8808","",
"Ethiopia","ETH","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.89795E-05","4.71447E-05","7.98991E-05","0.00033253","0.00128418","0.00180423","0.004104","0.00468622","0.00704793","0.00920444","0.249583","0.480441","0.47404","0.539557","0.0591636","0.0591636","0.0591636","",
"European Union","EUU","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.501733639159675","1.50895064539684","2.8744100986306","4.75215807110514","7.84256911212732","11.5361081644587","15.7624428038306","19.6167606458405","22.0927752399051","24.2788328135603","25.8720543047982","27.3021616298422","28.1892308887082","29.2452652708619","30.3542233672444","31.4474950125002","32.5716815590598","33.7376531574928","34.4253432912075","","",
"Fragile and conflict affected situations","FCS","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0976718999770997","0.129685626185919","0.236522113918378","0.299080434751539","0.380430299836422","0.408207564753942","0.462260970544344","0.510831957558771","0.567661264328437","0.717163275827954","0.785490195183791","0.912754660818861","1.513223530253","1.34115361595334","","",
"Finland","FIN","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.67464","2.57669","5.24613","9.39528","15.2609","22.3277","27.0773","30.5225","30.4167","29.3059","29.0619","29.7957","30.4279","31.6272","32.1986","31.561","31.1402","31.0268","31.4527","32.4828","",
"Fiji","FJI","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.851992","1.02673","1.37529","1.54147","1.50298","2.70406","2.69269","1.56242","1.26235","1.43424","1.46599","1.41357","1.38297","1.47518","1.47518","",
"France","FRA","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0230373","0.0936898","0.333137","1.0129","2.7674","5.92413","10.8093","15.4957","20.6653","25.4569","28.6614","31.7414","33.9331","35.9826","37.7256","39.0337","40.4542","41.6845","42.8035","43.8139","44.7712","45.6934","",
"Faroe Islands","FRO","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.114901","0.241357","0.830663","6.58403","12.2962","27.469","30.2415","31.1125","33.2204","33.8374","33.5759","34.1199","34.8701","36.2031","37.0273","37.3093","37.328","37.328","37.328","",
"Micronesia, Fed. Sts.","FSM","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00561267","0.0243845","0.0433435","0.0901576","0.111064","0.111064","0.111064","0.96977","0.96977","0.96977","1.94759","2.87772","3.00932","2.87529","3.38779","3.38779","3.38779","",
"Gabon","GAB","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0128792","0.0480132","0.110028","0.123274","0.134662","0.144876","0.235639","0.251333","0.26712","0.285766","0.489799","0.573309","0.568983","0.747956","0.724856","1.37306","1.37306","",
"United Kingdom","GBR","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0897607","0.55977","2.28648","5.22772","10.2282","16.419","21.3954","25.3941","27.8542","28.454","30.179","32.1591","33.608","35.4546","36.2713","37.4832","38.3807","39.0527","39.597","39.597","",
"Georgia","GEO","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.010007","0.0216035","0.0332631","0.0449617","0.0567673","0.644434","1.12159","2.70674","3.64122","4.45054","6.08927","11.3937","12.7678","14.8892","16.472","17.2121","19.2312","20.9996","23.556","",
"Ghana","GHA","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00423085","0.00872808","0.0569684","0.0705323","0.0975224","0.117501","0.210193","0.256616","0.262082","0.258554","0.257746","0.2626","0.304038","0.195079","0.19756","0.188919","",
"Gibraltar","GIB","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.6985","31.0645","33.5713","35.603","35.603","38.5471","46.1732","48.6232","51.5091","54.1462","56.2891","",
"Guinea","GIN","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00490572","0.0057579","0.00657152","0.00734429","0.00807104","0.00874731","0.00937093","0.00933912","0.00933912","0.00978761","",
"Gambia, The","GMB","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00240557","0.00459922","0.00459922","0.016404","0.017759","0.0172386","0.0195182","0.0236453","0.0262465","0.0223047","0.135521","0.171296","0.174489","0.180678","0.194422","0.194422","",
"Guinea-Bissau","GNB","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0525417","0.06398","0.0749543","0.0880932","0.0824255","0.0604996","0.0404502","0.0344065","0.0642372","0.0638756","",
"Equatorial Guinea","GNQ","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0240149","0.0229447","0.0219062","0.0209098","0.0199645","0.125684","0.136393","0.143523","0.326826","0.345815","0.325099","0.278313","0.150317","0.123761","0.123761","",
"Greece","GRC","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0933783","0.457989","1.42642","4.36451","9.14966","13.65","17.4887","20.69","22.7562","24.9457","27.1234","29.492","32.2619","34.0553","35.7471","37.6523","39.3195","",
"Grenada","GRD","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.543258","0.543258","0.58363","3.07851","5.28337","7.22502","8.49074","11.694","13.5899","13.7402","14.8912","16.6405","17.2733","18.0266","18.8834","20.0543","20.0543","22.836","",
"Greenland","GRL","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.209847","5.8388","12.516","16.1767","18.5272","21.1344","22.1055","21.8758","21.0267","20.1523","19.1442","18.4459","17.7377","17.7377","21.2744","23.3223","25.4164","",
"Guatemala","GTM","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.206979","0.291109","0.416048","0.67469","1.08967","1.77028","1.77028","1.83555","2.26231","2.72391","2.8294","3.0513","3.13923","3.13923","3.13923","",
"Guam","GUM","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.11892","1.11892","1.11892","1.11892","1.11892","1.11892","1.69975","1.69773","1.88411","1.88154","1.88154","1.88154","1.87024","1.86317","1.86317","1.86317","1.86317","1.86317","1.86317","",
"Guyana","GUY","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.268038","0.268038","0.316421","0.680756","0.91251","1.49352","2.73128","3.9689","4.85984","5.92431","6.99567","7.41579","8.37038","8.37038","8.37038","",
"High income","HIC","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.67616645066692","3.37467621546932","5.60140237961793","8.01275974054973","11.1112320195976","14.7941968725409","18.2529317731282","21.342077677622","23.3224058333735","24.7634217844053","26.0707293214839","27.2592427583843","28.2013414087314","29.1411878452287","29.9180769008941","31.0785684810876","31.9781514242027","33.1115408963487","33.9455147916597","","",
"Hong Kong SAR, China","HKG","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.17142","1.32568","6.72764","10.7496","15.5033","18.8554","22.5032","24.5082","26.4072","27.7621","28.1244","29.6531","31.117","32.812","32.0007","31.5319","31.9745","32.6723","36.2534","36.3804","36.4765","37.4903","",
"Honduras","HND","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0120229","0.675536","0.709168","0.78412","1.76261","2.16593","2.37721","2.52721","3.70261","4.00546","",
"Heavily indebted poor countries (HIPC)","HPC","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0265398372754452","0.0473934675953411","0.068170050238671","0.0852464595447493","0.0835448511384891","0.112713262090268","0.139151274123901","0.187835611695628","0.250723172807536","0.277805656488295","0.342439070994333","0.344913505796825","0.390624520776975","","",
"Croatia","HRV","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0774682","0.597644","2.65414","5.76099","8.87236","12.1303","16.5241","19.3584","20.7005","21.3978","22.3243","23.1343","23.2989","24.8015","26.1993","26.955","27.9585","",
"Haiti","HTI","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0.0126034","0.0124355","0.272255","0.279596","0.279596","",
"Hungary","HUN","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0332665","0.307884","1.09624","2.60627","4.06458","6.46136","11.9255","14.5101","17.7202","19.8477","21.7522","23.3748","24.2898","26.4102","26.3186","27.8054","28.8854","30.3868","31.7234","32.9354","",
"IBRD only","IBD","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0307230887022282","0.133483734733479","0.37550700755107","0.847013368222846","1.29415415463664","1.89619119179584","2.66326302937383","3.4995002881021","4.41104028541202","5.3050525597727","6.35215894158986","7.09773853729053","7.65571360954024","8.10380601569116","10.0071989460883","11.2713173336187","13.0833772116836","13.5576435827783","","",
"IDA & IBRD total","IBT","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0305457424108082","0.131163148319943","0.356556000641833","0.780369261803741","1.07692873873806","1.5539862417225","2.12071759664127","2.77255526025385","3.48538183705704","4.12640500800563","4.92926983999736","5.48117080993374","5.91932836289332","6.29251553426567","7.76162635186797","8.72572562787696","10.1072598601985","10.4932029438435","","",
"IDA total","IDA","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0139292469788052","0.0231022169695253","0.0430363363679591","0.068508175831295","0.128768025068725","0.173313401071376","0.23209169501434","0.295511418966888","0.417755173207484","0.62795470563281","0.828400974420374","1.02906459556942","1.16005294356152","1.4018862028489","","",
"IDA blend","IDB","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0163099505714688","0.0240224550793215","0.0479761876813807","0.0901322660595997","0.158808062110497","0.253140027974329","0.348299245346386","0.418194540276841","0.461248414262615","0.645848025478499","0.78874093844989","0.953736951517215","1.10285087027228","1.22982314287153","","",
"Indonesia","IDN","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00189113","0.00699537","0.0176207","0.0279607","0.038023","0.0478149","0.0847586","0.335136","0.416853","0.781081","0.942925","1.11636","1.20064","1.29139","1.33266","1.54151","1.99857","2.34872","3.28055","3.4778","",
"IDA only","IDX","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0401717190235339","0.0560049085771235","0.111464966946014","0.131695103219208","0.171719391465291","0.233228100839843","0.395639935743011","0.61884335115513","0.848618211498111","1.06749253385258","1.18924640852546","1.48970469707208","","",
"Isle of Man","IMN","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00465116","0.00753752","0.0126279","0.0208034","0.117462","0.197343","0.264535","0.439755","0.63608","0.890397","1.06785","1.18363","1.16546","1.21565","1.29319","1.40831","1.33386","1.3433","1.44535","",
"Not classified","INX","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.271239","1.05023","3.74803","7.78755","13.277","17.5442","20.1827","21.7235","22.3955","23.3228","24.1327","25.7661","27.2055","28.1459","28.9665","29.4281","29.6794","29.955","",
"Iran, Islamic Rep.","IRN","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000268197","0.000994746","0.0240337","0.0274504","0.0274504","0.0274504","0.141734","0.280361","0.41597","0.54851","1.33882","2.8401","5.03534","6.7482","7.93282","8.41951","9.56282","12.1298","11.9879","10.4038","",
"Iraq","IRQ","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.47241E-05","0.000351113","0.000190236","0.000417628","0.0104801","0.0104801","0.0104801","0.0104801","0.0104801","0.0104801","","11.429","11.6885","11.6885","",
"Iceland","ISL","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0291503","0.840837","3.6846","8.50597","14.4368","19.156","26.4483","29.2733","32.7757","34.1049","33.8769","34.0938","34.4955","34.8286","35.9021","36.4118","37.6801","38.5372","39.9452","40.5556","40.783","",
"Israel","ISR","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.723764","3.75509","10.0838","15.3208","18.8319","21.2704","22.3232","23.9857","23.9637","23.9844","25.0969","25.4368","25.8958","27.1319","27.2357","27.8457","28.4091","28.7537","29.1218","",
"Italy","ITA","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20285","0.685713","1.48647","3.90865","8.15294","11.7057","14.5149","17.2298","19.1376","20.4457","22.0783","22.6866","22.9851","23.2902","23.8083","24.5965","25.6553","27.337","28.0298","28.6977","",
"Jamaica","JAM","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.120948","0.334219","0.332172","0.99082","1.64233","2.47759","3.35117","3.49847","4.01315","4.15181","4.18514","4.32936","4.92585","5.27119","7.91727","9.84325","8.18666","9.70258","10.7828","",
"Jordan","JOR","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00783925","0.0597461","0.0919391","0.186802","0.408472","0.811511","1.41989","2.22433","3.45259","4.03876","3.87078","3.71193","3.85471","3.94427","3.34345","3.14621","3.40994","3.93155","4.65247","",
"Japan","JPN","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0251736","0.169643","0.670191","3.00281","7.34788","11.6487","15.2547","18.1577","20.5874","22.0267","23.4308","25.5635","26.5296","27.7794","28.1353","28.7721","29.4838","30.3727","31.1557","31.7895","32.162","32.162","",
"Kazakhstan","KAZ","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00660925","0.0130951","0.019451","0.196125","1.72187","2.12645","3.59873","5.35063","7.23682","9.77404","11.5048","12.4143","13.0947","13.1788","14.2483","13.4441","13.2141","",
"Kenya","KEN","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0147413","0.0470743","0.045825","0.00824789","0.0444968","0.0163357","0.125396","0.122561","0.162882","0.218015","0.282188","0.311901","0.574067","0.722863","0.93427","",
"Kyrgyz Republic","KGZ","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000721229","0.0027725","0.0378448","0.0451595","0.0538992","0.0600842","0.362171","0.325322","0.425152","0.707513","0.971507","2.37642","2.92078","3.54953","3.96542","4.1684","3.81013","4.19416","",
"Cambodia","KHM","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000395641","0.00325914","0.00596948","0.00753389","0.021517","0.0617692","0.11952","0.212863","0.2492","0.151292","0.201171","0.217272","0.432819","0.537991","0.619302","0.834715","1.02278","1.11836","",
"Kiribati","KIR","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.348768","0.426105","0.522134","0.693594","0.757951","0.821942","0.811626","0.752092","0.648809","0.457076","0.105472","0.0586542","0.0665744","0.0725094","0.0578202","",
"St. Kitts and Nevis","KNA","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.10705","4.37197","9.49832","13.872","18.5893","20.0929","23.0445","26.7495","29.7862","25.4818","26.0589","26.4251","27.6086","31.9825","27.4634","16.6452","16.6452","16.6452","",
"Korea, Rep.","KOR","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0300296","0.591276","8.16813","16.3878","21.6783","23.1626","24.5836","25.0317","28.7287","29.9991","31.4643","33.1295","34.7039","35.8725","36.4611","37.2177","37.9366","39.4002","40.3183","41.4822","41.5969","42.7644","",
"Kuwait","KWT","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.237724","0.491344","0.601399","0.908888","1.10123","1.26386","1.39775","1.50602","1.59515","1.53749","1.48356","1.40347","1.33281","1.30048","1.43394","2.56238","4.01898","4.75567","2.01078","",
"Latin America & Caribbean (excluding high income)","LAC","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0348132882947073","0.12351224171156","0.286513275627924","0.424867898523088","1.14351316508637","1.48369767494446","2.27333392755731","3.45388744204777","4.77719819148116","5.73407335698945","6.52225579387638","7.7102581582405","8.33502036792862","9.02526390681237","9.71621098518831","10.4681405092823","11.0400336332818","11.7712345544937","12.5369264384992","","",
"Lao PDR","LAO","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000448299","0.000883048","0.00545928","0.0126752","0.0190918","0.0478945","0.0702108","0.0941726","0.103126","0.117588","0.137969","0.169991","0.182698","0.3568","0.391441","0.642625","1.06396","",
"Lebanon","LBN","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","1.0488","2.09875","4.09306","6.68453","7.73408","8.5991","8.11768","18.0823","18.0823","18.0823","18.0823","0.136965","6.12628","",
"Liberia","LBR","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0030489","0.0039956","0.00477982","0.00156816","0.0126703","0.119576","0.13763","0.156521","0.174414","0.191399","0.191399","0.191399","",
"Libya","LBY","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.763227","1.02706","1.17464","1.12046","1.07068","1.02368","0.987105","0.950405","2.60191","4.8323","4.8323","4.8323","",
"St. Lucia","LCA","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.872111","2.34835","4.28352","4.33907","6.60825","9.13294","10.7919","11.7707","12.1565","13.9109","13.9167","15.8158","15.8693","16.5456","17.563","17.7388","17.7388","",
"Latin America & Caribbean","LCN","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0354133289533078","0.135188487298202","0.320631753829505","0.496942964047909","1.21133423562383","1.58796431226067","2.42787148196834","3.62190059245805","4.97473648247712","5.96054449303939","6.75378343422429","7.9376498073709","8.58721206645739","9.29179885514775","10.0001308517745","10.7770640336854","11.3590815445273","12.0869997455716","12.8375113593083","","",
"Least developed countries: UN classification","LDC","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0331939766038323","0.0441143725453331","0.0956250946701949","0.112481618735252","0.137242813195413","0.182313857944214","0.331435267088582","0.543475355072651","0.766358793909343","0.954248485312837","1.03734880086574","1.36132605649686","","",
"Low income","LIC","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00707194495763282","0.0269327818207634","0.0349634870133119","0.0510036889011738","0.0574897842405956","0.0854060005143612","0.129405993227675","0.204583131749207","0.290324950534226","0.356914057968387","0.418540138850685","0.398657727602726","0.385837273633644","","",
"Liechtenstein","LIE","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.24157","4.38917","13.7612","24.8236","28.5959","40.3214","43.8386","44.7365","42.3682","37.459","39.3718","40.6563","41.9364","41.8895","42.315","42.9974","43.5241","45.3747","",
"Sri Lanka","LKA","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00172909","0.00310558","0.0177746","0.105482","0.107444","0.116242","0.318833","0.510018","0.842795","1.12683","1.75993","1.72409","2.0537","2.73036","2.99367","4.24422","5.7767","7.21059","7.21059","",
"Lower middle income","LMC","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0207426990319898","0.0400796987542852","0.117772159599568","0.214572333972932","0.319883236763903","0.532123328172091","0.773200657946924","1.00243669493868","1.15965996322663","1.3328054226467","1.44200643670629","1.64247626503189","1.92850835245664","2.19523927523563","2.3888130443414","2.65704002441232","","",
"Low & middle income","LMY","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.125202568037826","0.345460319587804","0.760278186054664","1.05053443891262","1.47272093085806","1.99833987667204","2.63738601017002","3.32533025724127","3.96436774773362","4.7500627245088","5.30338419202174","5.73695712669255","6.10402919790501","7.58386153258343","8.55167223191024","9.938113875156","10.3302029302558","","",
"Lesotho","LSO","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00109674","0.00225438","0.00225438","0.0055362","0.00704534","0.0200992","0.0200443","0.0668234","0.0811913","0.11215","0.0735033","0.100145","0.107468","0.230501","0.273345","0.273345","",
